,customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
4421,4636-JGAAI,34,Yes,Month-to-month,No,Mailed check,88.85,3000.25,No,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,Yes
4422,6874-SGLHU,30,Yes,One year,Yes,Bank transfer (automatic),97.0,3021.3,No,Male,0,No,No,No,Fiber optic,No,Yes,No,No,Yes,Yes
4423,5951-AOFIH,33,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,No,Male,0,No,No,No,DSL,No,Yes,Yes,No,Yes,No
4424,4729-XKASR,1,No,Month-to-month,No,Electronic check,24.75,24.75,Yes,Male,0,No,Yes,No phone service,DSL,No,No,No,No,No,No
4425,3059-NGMXB,14,Yes,Month-to-month,No,Mailed check,69.2,944.65,No,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes
4426,8652-YHIYU,16,Yes,One year,Yes,Credit card (automatic),79.5,1264.2,No,Female,0,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
4427,5278-PNYOX,49,Yes,Two year,No,Credit card (automatic),100.65,4917.75,No,Female,0,No,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
4428,5449-FIBXJ,19,Yes,Month-to-month,No,Electronic check,103.3,2012.7,Yes,Male,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
4429,3486-HOOGQ,70,Yes,Two year,No,Bank transfer (automatic),79.7,5743.3,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
4430,5061-PBXFW,32,Yes,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No
4431,8630-FJLIB,18,Yes,Month-to-month,Yes,Electronic check,69.8,1221.65,No,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No
4432,3891-NLXJB,37,No,Two year,Yes,Mailed check,40.55,1390.85,No,Male,0,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
4433,4749-OJKQU,4,Yes,Month-to-month,Yes,Electronic check,75.65,302.35,No,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No
4434,0577-WHMEV,16,Yes,Month-to-month,No,Electronic check,90.7,1374.9,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
4435,5453-AXEPF,17,Yes,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,No,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No
4436,3639-XJHKQ,19,Yes,Month-to-month,Yes,Electronic check,60.6,1297.8,No,Female,0,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No
4437,3716-LRGXK,60,Yes,Two year,No,Credit card (automatic),101.15,6067.4,No,Male,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4438,2263-SFSQZ,51,Yes,Two year,Yes,Mailed check,24.95,1222.25,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4439,9950-MTGYX,28,Yes,Two year,Yes,Credit card (automatic),20.3,487.95,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4440,3397-AVTKU,43,Yes,Two year,Yes,Electronic check,60.0,2548.55,No,Male,0,No,No,No,DSL,No,Yes,No,No,No,Yes
4441,4825-FUREZ,42,Yes,Two year,No,Electronic check,20.25,835.5,No,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4442,9837-BMCLM,3,Yes,Month-to-month,Yes,Electronic check,78.5,242.05,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,Yes,No
4443,2672-OJQZP,1,Yes,Month-to-month,No,Mailed check,44.75,44.75,No,Female,0,No,No,No,DSL,No,No,No,No,No,No
4444,0137-UDEUO,3,Yes,Month-to-month,No,Mailed check,19.85,63.75,Yes,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4445,3134-DSHVC,63,Yes,Two year,No,Credit card (automatic),98.0,6218.45,No,Female,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
4446,6161-UUUTA,3,Yes,Month-to-month,Yes,Electronic check,79.9,260.9,Yes,Male,1,No,No,No,Fiber optic,No,No,No,No,Yes,No
4447,7821-DPRQE,68,Yes,Month-to-month,Yes,Electronic check,107.7,7320.9,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
4448,6543-XRMYR,30,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,Yes,Female,1,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4449,2001-EWBQU,60,Yes,Two year,No,Electronic check,104.7,6333.8,No,Female,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4450,4925-LMHOK,15,Yes,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes,Male,0,No,No,Yes,DSL,No,Yes,No,Yes,No,No
4451,1608-GMEWB,45,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,No,Male,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
4452,6695-AMZUF,70,Yes,Two year,No,Credit card (automatic),86.45,5950.2,No,Female,0,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4453,1455-UGQVH,10,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes,Male,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4454,8410-BGQXN,4,Yes,Month-to-month,No,Mailed check,19.4,93.4,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4455,8280-MQRQN,1,Yes,Month-to-month,Yes,Mailed check,50.45,50.45,Yes,Female,0,No,No,No,DSL,No,No,Yes,No,No,No
4456,1619-YWUBB,68,Yes,Two year,Yes,Credit card (automatic),24.95,1614.9,No,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4457,7611-YKYTC,22,Yes,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No,Male,0,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No
4458,2037-SGXHH,38,Yes,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
4459,3178-FESZO,1,Yes,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Yes,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4460,0365-GXEZS,18,Yes,Month-to-month,No,Electronic check,78.2,1468.75,No,Male,0,Yes,No,No,Fiber optic,No,No,Yes,Yes,No,No
4461,0082-OQIQY,29,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,Male,0,No,No,No,Fiber optic,No,No,No,Yes,Yes,Yes
4462,6087-MVHJH,16,Yes,Month-to-month,Yes,Electronic check,88.45,1422.1,Yes,Female,0,No,No,Yes,Fiber optic,No,No,Yes,No,No,Yes
4463,4603-JANFB,1,Yes,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
4464,3018-TFTSU,12,Yes,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Yes,Male,0,No,No,No,Fiber optic,Yes,No,Yes,No,No,No
4465,3606-SBKRY,31,No,One year,Yes,Electronic check,50.05,1523.4,No,Male,0,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
4466,4806-KEXQR,4,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,No,Yes
4467,0667-NSRGI,48,Yes,One year,Yes,Mailed check,69.55,3435.6,No,Female,0,Yes,No,Yes,DSL,No,No,Yes,Yes,No,Yes
4468,7083-YNSKY,15,Yes,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4469,6893-ODYYE,50,Yes,One year,Yes,Credit card (automatic),90.1,4549.45,No,Male,0,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No
4470,8242-JSVBO,7,Yes,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,No,Male,0,No,No,No,DSL,No,No,No,No,No,No
4471,2479-BRAMR,41,Yes,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,Male,1,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,No,No
4472,9541-ZPSEA,68,Yes,Two year,No,Credit card (automatic),80.35,5375.15,No,Male,0,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,No
4473,2665-NPTGL,26,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,No,Female,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4474,1139-WUOAH,57,No,Two year,No,Credit card (automatic),53.35,3090.05,No,Male,0,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
4475,4693-VWVBO,3,Yes,Month-to-month,No,Electronic check,19.55,61.05,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4476,7434-SHXLS,1,Yes,Month-to-month,No,Mailed check,20.9,20.9,Yes,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4477,6937-GCDGQ,19,Yes,One year,Yes,Bank transfer (automatic),48.95,955.6,No,Male,0,Yes,Yes,No,DSL,Yes,No,No,No,No,No
4478,0988-JRWWP,3,Yes,Month-to-month,Yes,Electronic check,54.2,140.4,No,Female,0,No,No,No,DSL,No,No,No,No,Yes,No
4479,5075-JSDKI,59,Yes,Two year,No,Electronic check,24.45,1493.1,No,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4480,7908-QCBCA,1,Yes,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,Female,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
4481,8644-XYTSV,42,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,No,Male,0,Yes,No,No phone service,DSL,Yes,No,No,No,Yes,No
4482,6711-FLDFB,7,Yes,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No
4483,3873-WOSBC,67,Yes,Two year,No,Credit card (automatic),25.6,1784.9,No,Male,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4484,7465-ZZRVX,1,Yes,Month-to-month,Yes,Electronic check,70.35,70.35,No,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
4485,7975-JMZNT,66,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,Male,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4486,7251-XFOIL,61,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,Female,0,No,No,Yes,Fiber optic,No,No,Yes,No,No,Yes
4487,4116-IQRFR,4,Yes,One year,No,Credit card (automatic),24.1,73.1,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4488,3714-JTVOV,42,Yes,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes,Female,1,Yes,No,No,Fiber optic,Yes,No,No,No,No,No
4489,8259-DZLIZ,64,Yes,One year,Yes,Bank transfer (automatic),53.85,3399.85,No,Female,0,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No
4490,0442-ZXKVS,54,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,No,Female,1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4491,7853-WNZSY,1,Yes,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4492,3120-FAZKD,54,Yes,Two year,Yes,Bank transfer (automatic),24.05,1230.9,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4493,8606-OEGQZ,18,Yes,Two year,No,Credit card (automatic),25.3,454.65,No,Female,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4494,0225-ZORZP,3,Yes,Month-to-month,No,Electronic check,84.3,235.05,No,Male,0,No,No,No,Fiber optic,No,Yes,No,No,No,Yes
4495,4702-IOQDC,1,Yes,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No
4496,9489-JMTTN,72,Yes,Two year,No,Credit card (automatic),89.75,6595.9,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4497,0575-CUQOV,60,Yes,One year,Yes,Electronic check,97.95,5867,No,Male,1,Yes,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
4498,0967-BMLBD,11,Yes,One year,Yes,Mailed check,20.0,196.35,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4499,6178-KFNHS,12,Yes,Month-to-month,Yes,Electronic check,78.3,909.25,Yes,Female,0,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
4500,2830-LEWOA,61,Yes,One year,No,Credit card (automatic),103.9,6449.15,No,Male,0,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4501,5006-MXVRN,39,Yes,Two year,No,Credit card (automatic),20.7,762.45,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4502,1264-BYWMS,55,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,Male,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
4503,9658-WYUFB,17,Yes,Month-to-month,Yes,Electronic check,94.4,1617.5,Yes,Female,0,No,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
4504,8327-WKMIE,37,Yes,One year,No,Credit card (automatic),20.15,785.75,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4505,6917-FIJHC,72,Yes,Two year,Yes,Mailed check,26.0,1776,No,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4506,5329-KRDTM,72,Yes,Two year,No,Credit card (automatic),77.35,5396.25,No,Male,1,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No
4507,7797-EJMDP,8,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574.5,No,Female,0,No,No,No,DSL,Yes,No,No,Yes,No,Yes
4508,3530-VWVGU,22,Yes,Month-to-month,No,Mailed check,19.9,400.3,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4509,2013-SGDXK,1,Yes,Month-to-month,No,Electronic check,84.3,84.3,Yes,Female,0,No,No,No,Fiber optic,No,Yes,No,No,Yes,No
4510,6368-NWMCE,38,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,No,Female,0,No,No,Yes,DSL,No,Yes,No,Yes,No,Yes
4511,3633-CDBUW,17,Yes,One year,No,Electronic check,80.85,1445.95,No,Male,0,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
4512,0707-HOVVN,70,Yes,Two year,Yes,Bank transfer (automatic),75.5,5212.65,No,Female,1,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No
4513,8580-QVLOC,72,Yes,Two year,No,Credit card (automatic),92.45,6440.25,Yes,Female,1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4514,3956-MGXOG,28,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,No,Female,0,No,No,No,Fiber optic,No,No,No,No,No,Yes
4515,9274-UARKJ,15,Yes,Month-to-month,Yes,Bank transfer (automatic),83.2,1130,No,Female,0,No,No,No,Fiber optic,No,Yes,No,No,Yes,No
4516,4077-HWUYD,72,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,No,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4517,2012-NWRPA,11,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,Yes,Female,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4518,8808-ELEHO,8,Yes,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,Male,1,No,No,Yes,Fiber optic,No,No,Yes,No,No,No
4519,0103-CSITQ,57,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4520,3506-LCJDC,1,Yes,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4521,8671-KKKOS,46,No,Month-to-month,No,Electronic check,45.55,2062.15,No,Female,0,Yes,No,No phone service,DSL,Yes,Yes,No,No,Yes,No
4522,7305-ZWMAJ,30,Yes,One year,No,Credit card (automatic),20.7,587.1,No,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4523,9518-XXBXE,10,Yes,Month-to-month,No,Electronic check,75.3,720.45,No,Male,1,Yes,No,No,Fiber optic,Yes,No,No,No,No,No
4524,3934-HXCFZ,23,Yes,Month-to-month,Yes,Electronic check,99.25,2186.4,Yes,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
4525,6578-KRMAW,32,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,No,Male,0,No,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
4526,4860-IJUDE,13,Yes,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,Male,0,No,No,No,Fiber optic,Yes,No,No,No,No,No
4527,7666-WKRON,39,Yes,Two year,Yes,Electronic check,80.45,3201.55,Yes,Female,0,No,No,No,Fiber optic,No,No,Yes,Yes,No,No
4528,9688-YGXVR,44,Yes,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No,Female,0,No,No,No,Fiber optic,No,Yes,Yes,No,Yes,No
4529,0423-UDIJQ,9,Yes,Month-to-month,No,Mailed check,49.2,447.9,No,Male,1,No,No,No,DSL,No,No,No,Yes,No,No
4530,1945-XISKS,67,Yes,Two year,No,Mailed check,19.65,1335.2,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4531,4910-AQFFX,9,Yes,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,Male,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
4532,2154-KVJFF,15,Yes,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No
4533,5360-LJCNJ,71,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4534,2607-FBDFF,1,Yes,Month-to-month,No,Credit card (automatic),49.0,49,No,Male,0,No,No,No,DSL,No,No,No,Yes,No,No
4535,9647-ERGBE,30,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,Female,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4536,3428-XZMAZ,1,Yes,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
4537,1100-DDVRV,17,No,Month-to-month,Yes,Mailed check,49.8,836.35,No,Male,0,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
4538,0378-TOVMS,3,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,Female,0,No,No,No,Fiber optic,No,No,No,Yes,No,Yes
4539,4355-HBJHH,67,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,Male,0,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
4540,6728-WYQBC,1,Yes,Month-to-month,No,Bank transfer (automatic),20.95,20.95,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4541,9058-CBREO,1,Yes,Month-to-month,No,Mailed check,50.55,50.55,Yes,Female,1,No,No,Yes,DSL,No,No,No,No,No,No
4542,9029-FEGVJ,32,Yes,Month-to-month,No,Mailed check,79.3,2570,No,Female,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,No
4543,7216-KAOID,41,Yes,One year,No,Bank transfer (automatic),19.5,798.2,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4544,0318-QUUOB,1,Yes,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,Male,0,Yes,No,No,Fiber optic,No,No,No,No,Yes,No
4545,6145-NNPNO,1,Yes,Month-to-month,No,Bank transfer (automatic),44.15,44.15,No,Female,0,No,No,No,DSL,No,No,No,No,No,No
4546,5520-FVEWJ,12,Yes,Month-to-month,Yes,Electronic check,84.5,916.9,Yes,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
4547,5339-TJFEK,62,Yes,Month-to-month,Yes,Electronic check,105.5,6487.2,No,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
4548,5572-ZDXHY,22,Yes,Month-to-month,Yes,Mailed check,84.3,1855.65,Yes,Female,0,No,No,No,Fiber optic,No,Yes,No,No,No,Yes
4549,2074-GUHPQ,17,Yes,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,No,Female,0,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
4550,4625-XMOYM,72,Yes,Two year,Yes,Bank transfer (automatic),26.25,1988.05,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4551,5827-MWCZK,56,Yes,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
4552,1385-TQOZW,9,Yes,Month-to-month,Yes,Credit card (automatic),20.45,147.55,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4553,5914-XRFQB,72,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4554,4329-YPDDQ,20,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,No,Male,0,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4555,4804-NCPET,19,Yes,Two year,No,Mailed check,20.2,387.4,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4556,3750-CKVKH,2,Yes,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
4557,5944-UGLLK,53,No,One year,No,Credit card (automatic),54.9,3045.75,No,Male,0,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
4558,8063-GBATB,27,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes,Female,1,No,No,Yes,Fiber optic,No,No,No,No,No,Yes
4559,7787-BNTZM,6,Yes,Month-to-month,No,Bank transfer (automatic),20.15,130.5,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4560,2252-ISRNH,9,Yes,One year,Yes,Electronic check,90.35,767.9,No,Male,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
4561,9415-TPKRV,8,Yes,Month-to-month,No,Electronic check,55.75,446.8,No,Female,0,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No
4562,5322-TEUJK,71,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4563,4547-KQRTM,10,Yes,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Yes,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No
4564,4877-EVATK,1,Yes,Month-to-month,No,Mailed check,20.0,20,Yes,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4565,1866-DIOQZ,71,No,One year,No,Bank transfer (automatic),66.8,4689.15,No,Female,0,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4566,8375-KVTHK,68,Yes,One year,Yes,Electronic check,100.3,6754.35,No,Male,0,Yes,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
4567,2697-NQBPF,34,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,No,Male,0,No,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
4568,3709-OIJEA,26,Yes,One year,Yes,Electronic check,85.2,2184.6,No,Male,0,No,No,No,Fiber optic,No,Yes,Yes,Yes,No,No
4569,7639-SUPCW,22,Yes,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,Yes,Female,0,No,No,No,DSL,Yes,No,No,No,No,No
